Gene Id	Gene Name	Sample_78648	Sample_78650	Sample_78652	Sample_78654	Sample_78647	Sample_78649	Sample_78651	Sample_78653
Serpina1e	Serpina1e	0	0	0	0	0	0	0	0
Serpina1f	Serpina1f	1	0	1	0	0	1	2	0
Serpina3a	Serpina3a	2	0	0	0	0	0	0	1
Serpina3b	Serpina3b	0	0	0	2	0	0	0	0
Serpina3c	Serpina3c	1	4	5	8	4	2	1	1
Serpina3f	Serpina3f	10.9999	1.99996	16.9999	17	3.99998	0	11	9.99999
Serpina3g	Serpina3g	52.0001	58	42.0001	37	11	4	4	2.00001
Serpina3h	Serpina3h	8	7	16	14	1	5	2	1
Serpina3i	Serpina3i	11	8	17	12	6	11	6	8
Serpina3j	Serpina3j	0	0	0	0	0	0	0	0
Serpina3k	Serpina3k	1	0	3	5	3	0	0	1
Serpina3m	Serpina3m	9	0	14	13	11	0	8	10
Serpina3n	Serpina3n	946	614	1088	1199	441	444	580	485
Serpina4-ps1	Serpina4-ps1	0	0	0	0	0	1	1	0
Serpina5	Serpina5	0	0	0	0	0	0	1	0
Serpina6	Serpina6	0	0	0	0	0	0	0	0
Serpina7	Serpina7	0	1	0	1	0	2	0	3
Serpina9	Serpina9	8	4	8	13	3	1	8	6
Serpinb10-ps	Serpinb10-ps	0	1	1	0	0	0	0	0
Serpinb11	Serpinb11	0	0	0	3	1	0	0	0
Serpinb12	Serpinb12	0	2	3	0	0	0	0	0
Serpinb13	Serpinb13	0	0	0	0	0	0	1	0
Serpinb1a	Serpinb1a	474	510	407	517	136	124	124	168
Serpinb1b	Serpinb1b	191	181	254	262	19	28	71	75
Serpinb1c	Serpinb1c	3	4	2	3	8	3	5	8
Serpinb2	Serpinb2	0	0	2	0	0	0	2	0
Serpinb3a	Serpinb3a	0	0	0	0	0	0	0	0
Serpinb3b	Serpinb3b	0	0	0	0	0	0	0	0
Serpinb3c	Serpinb3c	0	0	0	0	0	0	0	0
Serpinb3d	Serpinb3d	0	0	0	0	0	0	0	0
Serpinb5	Serpinb5	5	5	11	17	1	0	4	0
Serpinb6a	Serpinb6a	1231	1052.01	1256	1455	316.004	328	377	377
Serpinb6b	Serpinb6b	45	57	57	52	19	31	15	31
Serpinb6c	Serpinb6c	5	4	9	6	1	0	5	4
Serpinb6d	Serpinb6d	0	0	0	0	0	0	0	0
Serpinb6e	Serpinb6e	0	0	6	2	0	0	2	0
Serpinb7	Serpinb7	0	3	0	2	0	0	0	0
Serpinb8	Serpinb8	11	12	20	12	8	4	12	8
Serpinb9	Serpinb9	473	389	471	522	133	189	149	174
Serpinb9b	Serpinb9b	1	1	0	2	0	0	4	0
Serpinb9c	Serpinb9c	0	0	0	0	0	0	2	0
Serpinb9d	Serpinb9d	0	0	0	0	0	0	0	1
Serpinb9e	Serpinb9e	0	0	0	0	0	0	0	0
Serpinb9f	Serpinb9f	0	0	0	0	0	0	0	0
Serpinb9g	Serpinb9g	0	0	0	0	0	0	0	0
Serpinc1	Serpinc1	2	4	6	5	3	5	5	5
Serpind1	Serpind1	150	184	126	151	52	54	77	82
Serpine1	Serpine1	61	39	49	57	10	16	31	41
Serpine2	Serpine2	2562	1990	2563	3292	1165	1125	1479	1337
Serpine3	Serpine3	16	9	12	10	2	7	5	2
Serpinf1	Serpinf1	170	150	209	232	60	92	81	76
Serpinf2	Serpinf2	3	1	5	2	0	0	1	0
Serping1	Serping1	205	222	206	204	33	101	62	48
Serpinh1	Serpinh1	228	231	248	280	145	218	160	149
Serpini1	Serpini1	3364	2328	3417	4467	1020	690	1291	1199
Serpini2	Serpini2	0	1	0	1	0	1	0	0
Sertad1	Sertad1	181	169	249	250	35	18	22	40
Sertad2	Sertad2	783	641	792	907	268	195	259	319
Sertad3	Sertad3	91	68	77	147	12	10	6	18
Sertad4	Sertad4	963	821	977	1189	394	261	386	436
Sesn1	Sesn1	1731	1507	1771	2048	336	384	489	540
Sesn2	Sesn2	350	337	374	486	136	114	156	168
Sesn3	Sesn3	782	758	785	812	1307	1211	1779	1720
Sestd1	Sestd1	1530	1234	1734	1900	841	818	1110	1237
Set	Set	10888	8917	11306	12676	3807	2597	3093	3802
Setbp1	Setbp1	621	512	638	705	1068	852	1194	1327
Setd1a	Setd1a	2114	1672	2232	2702	1659	1807	2425	2414
Setd2	Setd2	2053	1853	2255	2358	3156	3178	4708	5181
Setd3	Setd3	8043	6545	8448	9594	3183	2135	2893	3230
Setd4	Setd4	163	129	194	192	62	59	83	71
Setd5	Setd5	4135	3644	4276	5096	2684	2365	3585	3692
Setd6	Setd6	516	382	548	619	132	114	139	136
Setd7	Setd7	4820	4071	4653	5370	2987	2446	3077	3424
Setd8	Setd8	1863	1456	2108	2150	652	517	567	647
Setdb1	Setdb1	1073	852	1150	1296	596	628	825	921
Setdb2	Setdb2	220	157	200	246	120	70	137	163
Setmar	Setmar	205	180	206	263	26	16	38	33
Setx	Setx	2476	2017	2491	2908	2422	2457	4166	4122
Sez6	Sez6	1536	1160	1698	2247	990	952	1456	1339
Sez6l	Sez6l	3615	2873	3736	4791	2576	3156	4706.99	4029.99
Sez6l2	Sez6l2	4803	3813	5001	6646	2788	2753	4116	3609
Sf1	Sf1	5244	4559	5813	6666	2505	2088	2856	3039
Sf3a1	Sf3a1	2356	2274	2435	2774	1470	1292	1783	1728
Sf3a2	Sf3a2	977	882	1108	1417	244	214	327	362
Sf3a3	Sf3a3	1241	1159	1288	1484	447	418	507	588
Sf3b1	Sf3b1	6922	5882	6936	8294	2479	2707	3871	3763
Sf3b2	Sf3b2	9419	8030	9607	11405	5935	4873	6489	7222
Sf3b3	Sf3b3	2091	2016	2018	2451	1020	1115	1616	1560
Sf3b4	Sf3b4	1924	1738	2029	2525	365	253	252	355
Sf3b5	Sf3b5	1564	1360	1756	1921	145	103	114	138
Sfi1	Sfi1	511	374	509	646	282	395	390	608
Sfmbt1	Sfmbt1	1514	1266	1701	1801	906	724	1090	1214
Sfmbt2	Sfmbt2	292	330	329	400	215.999	123	222	300
Sfn	Sfn	44	24	43	41	17	33	48	36
Sfpi1	Sfpi1	64	61	68	86	11	14	13	14
Sfpq	Sfpq	4856	4264	4798	5825	2986	2773	3636	4186
Sfr1	Sfr1	4550	4016	4819	5326	925	744	764	1018
Sfrp1	Sfrp1	213	220	237	261	84	141	142	117
Sfrp2	Sfrp2	160	165	161	212	67	74	82	104
Sfrp4	Sfrp4	98	90	121	94	27	41	21	45
Sfrp5	Sfrp5	282	186	339	375	150	96	144	140
Sfrs18	Sfrs18	4423	3532	4222	4823	3344	3955	4678	5157
Sfswap	Sfswap	1233	946	1305	1508	802	878	1039	1267
Sft2d1	Sft2d1	1086	964	1237	1308	36	52	54	49
Sft2d2	Sft2d2	1161	949	1328	1269	293	388	387	381
Sft2d3	Sft2d3	294	290	409	420	74	110	89	143
Sfta2	Sfta2	0	0	0	0	0	0	0	0
Sftpa1	Sftpa1	0	1	0	0	0	0	0	0
Sftpb	Sftpb	2	1	1	3	4	2	3	2
Sftpc	Sftpc	8	13	8	7	0	2	1	2
Sftpd	Sftpd	0	0	0	0	0	0	0	0
Sfxn1	Sfxn1	3959	3141	4056	4641	711	572	778	910
Sfxn2	Sfxn2	173	138	207	246	53	63	98	87
Sfxn3	Sfxn3	3224	2629	3305	3933	715	668	824	822
Sfxn4	Sfxn4	527	480	531	554	137	147	198	169
Sfxn5	Sfxn5	3958	3317	4051	4761	1098	784	1204	1199
Sgca	Sgca	4	4	4.99998	4	3	5	1	2
Sgcb	Sgcb	1358	1068	1398	1603	358	304	447	363
Sgcd	Sgcd	18	7	22	22	22	9	47	43
Sgce	Sgce	502	380	524	695	158	160	196	176
Sgcg	Sgcg	10	9	11	19	2	11	20	16
Sgcz	Sgcz	96	84	97	115	55	89	135	130
Sgip1	Sgip1	3465	3002	3461	4233	2568	1935	2685	3086
Sgk1	Sgk1	3753	3298	4320	3717	760	781	1419	1200
Sgk2	Sgk2	143	123	114	156	22	18	19	28
Sgk3	Sgk3	504	450	482	600	134	135	163	136
Sgms1	Sgms1	816	645	893	902	611	684	641	698
Sgms2	Sgms2	211	153	168	206	107	133	136	137
Sgol1	Sgol1	8	14	5	8	3	1	4	7
Sgol2	Sgol2	62	62	71	86	55	72	77	57
Sgpl1	Sgpl1	679	552	744	932	209	224	297	314
Sgpp1	Sgpp1	1451	1186	1527	1749	357	301	388	452
Sgpp2	Sgpp2	462	403	495	616	255	258	322	347
Sgsh	Sgsh	313	245	276	390	154	188	227	235
Sgsm1	Sgsm1	5426	4821	5768	6768	3450	3751	6024	5938
Sgsm2	Sgsm2	3090	2726	3323	3853	1331	1246	1921	1681
Sgsm3	Sgsm3	1457	1330	1471	1842	668	540	918	899
Sgta	Sgta	5386	4591	5691	6757	1204	943	1218	1384
Sgtb	Sgtb	2480	2173	2616	2992	1155	667	1004	1260
Sh2b1	Sh2b1	2530	2280	2621	3200	845	704	753	954
Sh2b2	Sh2b2	371	340	417	469	121	121	145	174
Sh2b3	Sh2b3	470	366	419	551	199	226	250	283
Sh2d1a	Sh2d1a	1	2	1	0	0	2	0	0
Sh2d1b1	Sh2d1b1	7	6	4	8	0	1	0	0
Sh2d1b2	Sh2d1b2	1	0	0	0	0	0	0	0
Sh2d2a	Sh2d2a	6	11	12	12	32	49	48	85
Sh2d3c	Sh2d3c	756	606	731	883	340	286	314	447
Sh2d4a	Sh2d4a	16	9	7	17	9	12	16	12
Sh2d4b	Sh2d4b	11	5	9	18	8	3	11	5
Sh2d5	Sh2d5	2265	1915	2449	2796	551	494	722	785
Sh2d7	Sh2d7	222	182	249	250	22	12	18	24
Sh3bgr	Sh3bgr	181	176	180	234	46	57	63	64
Sh3bgrl	Sh3bgrl	5425	4544	5480	5853	733	559	602	826
Sh3bgrl2	Sh3bgrl2	2227	1653	2062	2539	552	343	508	548
Sh3bgrl3	Sh3bgrl3	3033	2599	3448	3768	438	325	351	393
Sh3bp1	Sh3bp1	165	155	177	219	106	98	139	170
Sh3bp2	Sh3bp2	217	192	285	306	38	54	80	100
Sh3bp4	Sh3bp4	459	435	436	511	199	238	248	278
Sh3bp5	Sh3bp5	1721	1596	1789	2100	409	289	358	466
Sh3bp5l	Sh3bp5l	2783	2271	2688	3313	596	407	476	627
Sh3d19	Sh3d19	742	723	740	916	292	289	296	353
Sh3gl1	Sh3gl1	976	833.99	937	1076	249	265	317	305.999
Sh3gl2	Sh3gl2	9843	8117	9797	12677	1674	1329	1881	2214
Sh3gl3	Sh3gl3	2516	1946	2985	3119	304	237	292	290
Sh3glb1	Sh3glb1	1981	1713	2112	2180	657	551	635	700
Sh3glb2	Sh3glb2	6017	5147	6587	7408	1069	924	1048	1351
Sh3kbp1	Sh3kbp1	2477	2055	2506	3148	1393	1140	1486	1384
Sh3pxd2a	Sh3pxd2a	879	771	868	1001	568	690	796	893
Sh3pxd2b	Sh3pxd2b	1104	962	1066	1275	435	401	461	524
Sh3rf1	Sh3rf1	1139	970	1138	1277	737	615	909	883
Sh3rf2	Sh3rf2	22	10	10	9	3	7	8	9
Sh3rf3	Sh3rf3	398	311	377	495	211	230	277	390
Sh3tc1	Sh3tc1	22	22	25	26	8	46	8	27
Sh3tc2	Sh3tc2	174	153	181	262	68	65	71	69
Sh3yl1	Sh3yl1	500	486	540	607	130	111	106	125
Shank1	Shank1	2893	2317	3149	3886	7207	5856	9692	9977
Shank2	Shank2	1397	1106	1468	1712	1360	1252	1807	1871
Shank3	Shank3	1918	1405	1900	2468	1541	1553	2174	2481
Sharpin	Sharpin	1490	1267	1625	1757	243	221	237	278
Shb	Shb	501	397	649	816	198	139	149	219
Shbg	Shbg	0	1	1	3	2	0	0	0
Shc1	Shc1	604	541	568	600	130	223	187	218
Shc2	Shc2	1954	1648	2143	2525	584	625	802	774
Shc3	Shc3	199	201	206	274	924	761	1151	1215
Shc4	Shc4	227	170	261	310	104	69	128	112
Shcbp1	Shcbp1	9	13	8	8	7	8	8	8
Shd	Shd	2227	1914	2537	2997	452	329	466	508
She	She	50	40	80	58	75	107	72	100
Shf	Shf	956	774	957	1208	164	123	151	160
Shfm1	Shfm1	2354	2127	2776	2909	861	693	725	724
Shh	Shh	216	166	227	309	79	78	95	107
Shisa2	Shisa2	213	149	195	259	43	64	71	68
Shisa3	Shisa3	40	20	30	35	14	27	51	34
Shisa4	Shisa4	1642	1411	1829	2359	324	223	336	342
Shisa5	Shisa5	1424	1115	1484	1670	159	139	162	184
Shisa6	Shisa6	349	304	326	458	319	297	482	517
Shisa7	Shisa7	2695	2036	3032	3438	713	740	971	1002
Shisa9	Shisa9	1788	1286	1811	2259	972	872	1233	1284
Shkbp1	Shkbp1	262	208	252	288	76	75	105	103
Shmt1	Shmt1	65	53	89	74	27	22	32	26
Shmt2	Shmt2	519	453	515	590	157	174.999	224	236
Shoc2	Shoc2	3686	2958	3599	3775	1213	1050	1161	1342
Shox2	Shox2	54	22	29	111	33	3	9	49
Shpk	Shpk	167	141	145	221	23	44	39	33
Shprh	Shprh	1235	972	1214	1384	1083	1171	1774	1836
Shq1	Shq1	137	129	143	146	81	53	83	132
Shroom1	Shroom1	186	136	177	260	63	89	85	93
Shroom2	Shroom2	3329	2690	3225	3742	1020	891	1167	1265
Shroom3	Shroom3	168	176	174	197	221	298	387	376
Shroom4	Shroom4	19	18	31	36	91	182	114	173
Siae	Siae	446	365	453	563	125	98	173	140
Siah1a	Siah1a	1038	764	1109	1084	127	140	133	152
Siah1b	Siah1b	128	123	155	172	10	7	12	15
Siah2	Siah2	701	498	745	934	166	124	175	180
Siah3	Siah3	73	62	93	109	34	26	23	38
Sidt1	Sidt1	465	378	473	591	236	193	334	245
Sidt2	Sidt2	1410	1163	1453	1670	395	459	576	552
Sigirr	Sigirr	13	9	7	8	6	22	4	3
Siglec1	Siglec1	12	12	11	12	12	23	13	18
Siglec15	Siglec15	0	0	0	0	2	0	3	0
Siglec5	Siglec5	4	12	11	27	1	4	3	1
Siglece	Siglece	6	10	17	14	0	3	6	4
Siglecg	Siglecg	0	2	1	1	1	0	0	0
Siglech	Siglech	129	125	102	176	65	68	57	75
Sigmar1	Sigmar1	814	668	865	1010	169	176	196	176
Sik1	Sik1	564	446	536	752	361	380	449	527
Sik2	Sik2	468	353	447	554	495	417	705	737
Sik3	Sik3	4278	3994	4215	5265	4283	4588	6856	6601
Sike1	Sike1	993	858	1005	1107	398	308	439	520
Sil1	Sil1	583	463	596	809	178	195	219	218
Sim1	Sim1	547	388	539	701	368	281	562	630
Sim2	Sim2	63	35	79	69	18	9	22	34
Sin3a	Sin3a	1047	913	1084	1232	991	911	1360	1356
Sin3b	Sin3b	2878	2526	3044	3798	1645	1667	2424	2397
Sip1	Sip1	247	248	270	320	55	44	55	59
Sipa1	Sipa1	430	382	526	516	155	242	203	189
Sipa1l1	Sipa1l1	3549	2932	3281	4215	2812	2702	4176	4422
Sipa1l2	Sipa1l2	1584	1440	1549	2024	1529	1549	2146	2240
Sipa1l3	Sipa1l3	1293	1198	1345	1764	1285	1306	1681	1971
Sirpa	Sirpa	4529	3519	4975	5974	1802	2008	2596	2748
Sirpb1a	Sirpb1a	0	1	0	0	0	0	0	0
Sirpb1b	Sirpb1b	0	0	0	0	0	0	0	0
Sirt1	Sirt1	640	542	685	729	185	195	270	301
Sirt2	Sirt2	5388	5227	5653	6533	1005	817	886	1212
Sirt3	Sirt3	2574	2139	2895	3304	313	198.999	265.998	294
Sirt4	Sirt4	304	301	385	363	108	106	149	131
Sirt5	Sirt5	480	407	445	587	106	79	64	105
Sirt6	Sirt6	401	353	427	531	97	100	114	146
Sirt7	Sirt7	381	303	387	545	105	157	155	159
Sis	Sis	5	4	3	3	2	0	2	0
Sit1	Sit1	3	0	1	1	0	1	0	0
Siva1	Siva1	413	360	456	478	127	61	63	103
Six1	Six1	39	69	58	20	25	5	14	10
Six2	Six2	48	27	32	29	11	19	19	20
Six3	Six3	1434	1421	1544	1629	443	716	685	647
Six3os1	Six3os1	385	370	454	404	127	238	202	174
Six4	Six4	40	31	40	50	30	37	38	22
Six5	Six5	113	79	98	114	29	59	45	51
Six6	Six6	554	482	630	501	165	239	286	209
Ska1	Ska1	1	1	2	0	0	1	0	1
Skap1	Skap1	138	130	165	160	29	36	43	44
Skap2	Skap2	384	358	395	401	105	115	163	117
Ski	Ski	2787	2408	3020	3506	1522	1481	1895	2038
Skil	Skil	1659	1470	1703	1958	1006	953	1484	1296
Skint1	Skint1	0	0	0	0	0	0	0	0
Skint10	Skint10	0	0	0	0	0	0	0	0
Skint11	Skint11	0	0	0	0	0	0	0	0
Skint2	Skint2	0	0	0	0	0	0	0	0
Skint3	Skint3	1	3	4	0	0	0	0	0
Skint4	Skint4	19	13	15	14	28	40	53	61
Skint5	Skint5	0	0	0	0	0	0	0	0
Skint6	Skint6	0	0	0	0	0	0	0	0
Skint7	Skint7	6	2	1	3	4	7	3	7
Skint8	Skint8	0	0	0	0	0	0	0	0
Skint9	Skint9	0	0	0	0	0	0	0	0
Skiv2l	Skiv2l	1379	1161	1335	1778	718	836	1054	1182
Skiv2l2	Skiv2l2	1523	1514	1441	1783	946	875	1432	1394
Skor1	Skor1	26	21	29	34	19	1	11	11
Skor2	Skor2	2	1	4	3	3	0	3	1
Skp1a	Skp1a	22750	18869	23636	26682	4408	2963	3597	4167
Skp2	Skp2	308	218	301	362	112	110	105	147
Sla	Sla	94	70	94	115	15	17	13	19
Sla2	Sla2	762	671	926	955	37	43	33	47
Slain1	Slain1	2244	1993	2278	2469	850	568	772	864
Slain2	Slain2	1084	887	1164	1305	508	391	524	621
Slamf1	Slamf1	8	7	8	7	5	2	2	4
Slamf6	Slamf6	0	4	3	2	5	0	0	0
Slamf7	Slamf7	3	2	0	4	0	2	0	1
Slamf8	Slamf8	12	10	19	15	11	24	20	27
Slamf9	Slamf9	28	23	5	27	1	0	0	2
Slbp	Slbp	2079	1671	2102	2519	426	274	398	521
Slc10a1	Slc10a1	18	14	27	19	27	22	48	45
Slc10a2	Slc10a2	1	0	1	2	6	7	4	4
Slc10a3	Slc10a3	91	74	91	106	27	18	41	51
Slc10a4	Slc10a4	250	287	207	211	85	88	100	67
Slc10a5	Slc10a5	12	4	14	8	5	10	9	5
Slc10a6	Slc10a6	2	0	1	2	0	0	5	0
Slc10a7	Slc10a7	200	162	210	244	69	52	103	95
Slc11a1	Slc11a1	52	44	48	69	12	12	23	27
Slc11a2	Slc11a2	1237	985	1273	1557	245	255	370	399
Slc12a1	Slc12a1	11	11	24	24	11	3	36	7
Slc12a2	Slc12a2	2305	1871	2213	2508	1225	1182	1650	1617
Slc12a3	Slc12a3	8	10	6	10	3	13	5	8
Slc12a4	Slc12a4	228	170	277	316	164	211	166	210
Slc12a5	Slc12a5	9478	7228	9809	12994	4633	4373	7251	6662
Slc12a6	Slc12a6	2914	2496	3165	3426	1644	1394	2136	2103
Slc12a7	Slc12a7	134	149	155	128	127	145	170	137
Slc12a8	Slc12a8	25	22	36	39	25	16	18	18
Slc12a9	Slc12a9	583	460	586	789	116	102	134	191
Slc13a1	Slc13a1	1	3	6	5	0	5	3	5
Slc13a2	Slc13a2	0	0	0	0	0	0	0	0
Slc13a3	Slc13a3	499	520	526	538	122	295	262	212
Slc13a4	Slc13a4	485	596	458	398	143	393	263	126
Slc13a5	Slc13a5	139	106	159	150	42	69	92	114
Slc14a1	Slc14a1	317	231	381	396	131	165	152	211
Slc14a2	Slc14a2	13	11	18	24	7	7	5	15
Slc15a1	Slc15a1	14	9	21	8	9	8	22	12
Slc15a2	Slc15a2	274	222	332	287	53	79	80	76
Slc15a3	Slc15a3	8	8	36	26	7	2	0	8
Slc15a4	Slc15a4	661	570	744	832	160	151	172	170
Slc15a5	Slc15a5	1	0	0	0	0	0	0	0
Slc16a1	Slc16a1	574	496	551	731	298	503	358	460
Slc16a10	Slc16a10	125	118	147	129	299	316	415	508
Slc16a11	Slc16a11	457	360	470	556	94	140	141	158
Slc16a12	Slc16a12	110	101	105	118	28	53	48	39
Slc16a13	Slc16a13	129	127	137	167	38	66	83	71
Slc16a14	Slc16a14	37	51	61	62	28	27	58	47
Slc16a2	Slc16a2	441	378	526	519	213	303	227	309
Slc16a3	Slc16a3	60	56	61	74	12	27	16	12
Slc16a4	Slc16a4	50	23	35	51	35	50	35	59
Slc16a5	Slc16a5	37	37	48	37	36	13	42	28
Slc16a6	Slc16a6	388	304	402	410	81	117	108	97
Slc16a7	Slc16a7	69	37	80	87	61	41	95	93
Slc16a8	Slc16a8	57	52	80	86	22	17	35	29
Slc16a9	Slc16a9	101	98	111	110	37	32	69	42
Slc17a1	Slc17a1	0	0	0	0	0	0	0	0
Slc17a2	Slc17a2	0	0	0	2	0	0	0	0
Slc17a3	Slc17a3	0	0	0	0	0	0	1	0
Slc17a4	Slc17a4	0	0	0	0	0	0	0	0
Slc17a5	Slc17a5	468	425	543	534	123	137	215	235
Slc17a6	Slc17a6	5388	4163	4411	7092	2691	2271	2668	3475
Slc17a7	Slc17a7	355	187	326	703	65	84	112	168
Slc17a8	Slc17a8	71	75	85	97	30	43	57	59
Slc17a9	Slc17a9	8	3	9	5	3	0	2	3
Slc18a1	Slc18a1	18	14	24	27	4	4	10	11
Slc18a2	Slc18a2	1831	1739	1693	1976	421	431	532	464
Slc18a3	Slc18a3	27	10	32	22	3	3	16	13
Slc19a1	Slc19a1	249	264	278	319	61	91	102	114
Slc19a2	Slc19a2	555	436	528	702	132	94	174	172
Slc19a3	Slc19a3	21	17	19	31	34	55	27	38
Slc1a1	Slc1a1	1416	1088	1470	1705	503	559	674	723
Slc1a2	Slc1a2	9331	6730	9778	11903	15434	14365	22594	20485
Slc1a3	Slc1a3	4959	3739	5216	6317	2371	3038	3705	3290
Slc1a4	Slc1a4	1417	1173	1492	1760	424	518	735	641
Slc1a5	Slc1a5	89	77	95	98	20	20	16	18
Slc1a6	Slc1a6	584	470	632	720	252	320	317	253
Slc1a7	Slc1a7	23	12	25	19	10	19	20	13
Slc20a1	Slc20a1	2898	2298	2968	3668	755	667	900	918
Slc20a2	Slc20a2	1104	811.001	1117	1390	411	368	615	534
Slc22a1	Slc22a1	0	2	0	0	0	0	0	0
Slc22a12	Slc22a12	4	8	9	4	16	17	13	16
Slc22a13	Slc22a13	3	3	1	2	0	0	0	1
Slc22a13b	Slc22a13b	4	8	8	13	4	7	14	8
Slc22a14	Slc22a14	0	0	1	0	0	0	0	0
Slc22a15	Slc22a15	408	341	521	547	138	112	233	214
Slc22a16	Slc22a16	0	0	0	0	0	0	0	0
Slc22a17	Slc22a17	10716	8643	11731	14137	2698	2942	3796	3887
Slc22a18	Slc22a18	10	14	12	16	5	4	4	3
Slc22a19	Slc22a19	0	0	0	0	0	0	0	0
Slc22a2	Slc22a2	18	29	19	13	2	22	7	1
Slc22a20	Slc22a20	0	0	0	0	0	0	0	0
Slc22a21	Slc22a21	100	80	107	95	27	22	24	28
Slc22a22	Slc22a22	0	0	2	0	2	0	0	0
Slc22a23	Slc22a23	1841	1577	1926	2254	827	661	887	929
Slc22a26	Slc22a26	0	0	0	0	0	0	0	0
Slc22a27	Slc22a27	0	0	0	0	0	0	0	0
Slc22a28	Slc22a28	0	0	0	0	0	0	0	0
Slc22a29	Slc22a29	1	0	0	1	0	0	0	0
Slc22a3	Slc22a3	88	78	94	105	31	31	28	36
Slc22a30	Slc22a30	0	0	0	0	0	0	0	0
Slc22a4	Slc22a4	316	235	305	390	80	113	119	124
Slc22a5	Slc22a5	534	432	629	668	94	108	121	137
Slc22a6	Slc22a6	190	249	194	161	39	86	88	50
Slc22a7	Slc22a7	8	7	8	9	1	6	5	7
Slc22a8	Slc22a8	453	580	464	433	201	387	255	253
Slc23a1	Slc23a1	37	25	42	52	53	57	64	64
Slc23a2	Slc23a2	2722	2174	2800	3380	1116	1293	1788	1709
Slc23a3	Slc23a3	4	1	8	1	2	0	2	2
Slc24a1	Slc24a1	6	5	9	13	14	28	16	27
Slc24a2	Slc24a2	4008	3173	3678	5131	3765	2856	5028	4708
Slc24a3	Slc24a3	3138	2522	3268	4332	1458	1596	1912	1888
Slc24a4	Slc24a4	66	46	67	90	72	91	149	163
Slc24a5	Slc24a5	92	99	125	117	32.001	34.0007	38	31
Slc24a6	Slc24a6	182	112	147	161	57	57	59	33
Slc25a1	Slc25a1	2542	2275	2757	3012	476	510	613	580
Slc25a10	Slc25a10	993	869	1049	1190	292	281	326	366
Slc25a11	Slc25a11	5965	5179	6161	7298	859	662	813	955
Slc25a12	Slc25a12	7393	6531	7479	9180	2406	2353	3034	3390
Slc25a13	Slc25a13	181	157	185	196	46	49	63	60
Slc25a14	Slc25a14	1223	917	1289	1457	186	166	222	223
Slc25a15	Slc25a15	642	567	696	785	112	63	119	119
Slc25a16	Slc25a16	1457	1298	1669	1878	373	276	368	415
Slc25a17	Slc25a17	2068	1752	2046	2310	376	317	457	477
Slc25a18	Slc25a18	1991	1800	2225	2481	511	471	512	593
Slc25a19	Slc25a19	1240	1099	1434	1560	331	287	314	360
Slc25a2	Slc25a2	13	1	12	17	16	4	10.0001	6
Slc25a20	Slc25a20	461	397	474	533	102	81	113	134
Slc25a21	Slc25a21	26	19	30	22	9	13	7	13
Slc25a22	Slc25a22	7136	6138	7227	9296	1154	1062	1264	1583
Slc25a23	Slc25a23	10749	8620	11957	13697	2702	1676	2168	2899
Slc25a24	Slc25a24	216	197	195	260	82	112	91	116
Slc25a25	Slc25a25	2707	2248	2818	3362	700	641	873	950.999
Slc25a26	Slc25a26	611	514	610	733	56	54	82	103
Slc25a27	Slc25a27	1971	1660	2142	2447	685	487	665	724
Slc25a28	Slc25a28	1412	1027	1560	1690	298	268	308	336
Slc25a29	Slc25a29	469	469	545	637	61	34	60	92
Slc25a3	Slc25a3	13762	12070	13766	16783	1790	1755	2453	2803
Slc25a30	Slc25a30	227	206	232	267	97	132	104	132
Slc25a31	Slc25a31	17	19	21	11	0	0	0	3
Slc25a32	Slc25a32	323	243	309	360	106	64	138	155
Slc25a33	Slc25a33	2166	1767	2321	2935	485	334	415	622
Slc25a34	Slc25a34	153	96	202	200	35	11	42	45
Slc25a35	Slc25a35	118	83	100	123	41	36	53	58
Slc25a36	Slc25a36	2703	2068	2751	3022	539	475	612	704
Slc25a37	Slc25a37	915	666	1051	1120	176	88	177	175
Slc25a38	Slc25a38	1255	997	1289	1522	278	182	247	258
Slc25a39	Slc25a39	5474	4468	6113	6754	1020	763	941	1101
Slc25a4	Slc25a4	30913	26728	31685	37234	6790	5223	6461	7307
Slc25a40	Slc25a40	669	544	726	754	152	104	141	173
Slc25a41	Slc25a41	28	21	30	54	3	8	5	10
Slc25a42	Slc25a42	1100	887	1121	1261	242	210	345	326
Slc25a43	Slc25a43	7	8	12	11	1	2	4	3
Slc25a44	Slc25a44	2563	2070	2904	3297	873	674	1039	1150
Slc25a45	Slc25a45	111	74	104	120	36	41	31	36
Slc25a46	Slc25a46	4941	4148	4940	5774	1680	1236	1835	1982
Slc25a47	Slc25a47	110	74	118	106	24	19	26	14
Slc25a48	Slc25a48	2	4	5	8	2	2	1	1
Slc25a5	Slc25a5	6884	6265	7061	8499	989	807	1086	1137
Slc26a1	Slc26a1	15	25	48	53	49	113	111	150
Slc26a10	Slc26a10	11	8	11	19	7	18	7	24
Slc26a11	Slc26a11	264	190	268	362	60	79	90	119
Slc26a2	Slc26a2	106	91	100	112	75	91	95	105
Slc26a3	Slc26a3	10	3	4	6	3	3	3	5
Slc26a4	Slc26a4	50	27	29	58	8	8	11	18
Slc26a5	Slc26a5	2	1	3	9	0	2	4	8
Slc26a6	Slc26a6	154	133	172	173	33	53	50	62
Slc26a7	Slc26a7	10	12	12	10	6	8	10	19
Slc26a9	Slc26a9	2	4	1	3	3	3	1	4
