gene_id	gene_short_name	nonpomc_0	nonpomc_1	nonpomc_2	nonpomc_3	pomc_0	pomc_1	pomc_2	pomc_3
Artn	Artn	0.726533	0.610323	0.627309	0.977483	0.708547	0.319012	0.47718	0.402422
Arv1	Arv1	3.20587	2.63951	3.14289	3.64581	2.63889	2.64901	2.72222	3.09248
Arvcf	Arvcf	8.56525	8.35735	6.60695	7.33265	7.30931	7.34936	5.00742	7.88167
Arx	Arx	4.66244	4.09663	3.52991	4.57236	4.32193	1.64256	1.12822	3.30944
Arxes1	Arxes1	14.1655	14.8049	17.2361	16.5319	3.83204	5.76269	4.32949	6.45022
Arxes2	Arxes2	42.7667	42.3782	51.6841	47.4689	11.4256	8.31709	9.40291	11.0797
As3mt	As3mt	28.7401	29.6298	31.002	26.7738	12.8372	11.6186	9.48443	10.2006
Asah1	Asah1	15.3821	17.5969	20.6606	17.8723	13.8979	25.4117	22.7294	21.2949
Asah2	Asah2	2.88433	3.32165	3.50519	3.7241	9.68161	11.8346	12.7253	10.2253
Asap1	Asap1	8.72982	9.74451	8.07916	8.84849	22.3083	21.4979	18.0197	27.5144
Asap2	Asap2	7.05275	7.79733	6.9508	7.78046	11.7713	9.67815	9.28773	12.191
Asap3	Asap3	1.64658	1.73283	1.43407	1.78152	1.73434	2.95454	2.10787	2.71156
Asb1	Asb1	15.5716	16.95	15.8519	15.7603	7.76398	8.05014	7.87267	7.54346
Asb10	Asb10	0.158717	0.0317363	0.0446202	0.096905	0	0	0.0179036	0.241035
Asb11	Asb11	0.0274043	0.0341128	0	0.0925178	0	0	0.124809	0
Asb12	Asb12	0.0276537	0	0	0	0	0	0.334982	0
Asb13	Asb13	48.4705	48.2506	46.4731	52.1086	20.8082	16.5715	14.8636	15.925
Asb14	Asb14	0.26149	0.197625	0.563313	0.231104	1.30419	1.50293	0.895574	1.34115
Asb15	Asb15	0.0152155	0.0407729	0.025738	0.0348364	0	0.131671	0	0.272881
Asb16	Asb16	4.19237	4.13755	4.08201	4.11028	3.29376	1.30906	1.13146	1.567
Asb17	Asb17	0	0.0785032	0	0	0	0.131835	0	0
Asb18	Asb18	0.0747305	0.233363	0.178168	0.121152	0.132351	0.0882075	0.138472	0.521015
Asb2	Asb2	1.32283	1.32414	0.994929	1.48296	1.1034	0.661515	0.333745	1.34993
Asb3	Asb3	5.64284	6.66643	8.02298	6.32439	8.19935	7.87503	12.5379	11.2254
Asb4	Asb4	18.0664	21.9626	20.0912	17.426	34.3937	61.6395	40.145	32.6615
Asb5	Asb5	1.01134	0.85396	1.38341	1.00052	0.305168	0.520213	0.717178	0.397518
Asb6	Asb6	17.2115	14.7249	11.7059	15.233	7.47465	5.25672	4.08607	7.11925
Asb7	Asb7	5.76976	6.06163	6.1923	5.67504	3.90491	3.6202	5.16224	5.20808
Asb8	Asb8	39.7399	41.3349	39.7696	41.6586	20.3817	16.4257	14.3587	19.9548
Asb9	Asb9	0	0	0	0	0	0	0	0
Ascc1	Ascc1	25.0087	24.3462	24.2861	24.7163	10.7484	11.8746	9.35657	11.3858
Ascc2	Ascc2	5.09023	4.28659	4.88242	5.14818	7.10077	6.11043	5.26631	6.80309
Ascc3	Ascc3	2.07995	2.34507	2.51515	2.16696	8.2563	12.8014	15.5715	12.2237
Ascl1	Ascl1	2.39	1.97225	1.79605	2.54337	2.02059	1.41083	0.601438	3.15709
Ascl2	Ascl2	0.189628	0.0541815	0.0557964	0.12976	0.135872	0	0	0.181671
Ascl3	Ascl3	0.0647329	0	0	0.099307	0	0	0	0
Ascl4	Ascl4	0.131748	0.116665	0.312918	0.198582	0.793716	0.343468	0.10927	0.289057
Asf1a	Asf1a	6.76349	8.74965	10.128	7.7561	7.10057	6.82691	7.18487	6.59467
Asf1b	Asf1b	0.675533	0.778214	0.734108	0.670766	0.278176	0.302287	0.296234	0.226857
Asgr1	Asgr1	3.78391	4.3967	3.56747	2.21715	0.750253	0.423839	0.648486	0.544734
Asgr2	Asgr2	0.121933	0.0279822	0.019184	0.0747109	0	0.125933	0	0
Ash1l	Ash1l	8.35603	8.80416	10.4225	8.80622	41.1258	48.5439	64.3816	60.2686
Ash2l	Ash2l	24.461	26.5638	27.6469	25.4144	26.9959	22.8938	17.5978	23.4933
Asl	Asl	16.2688	16.9561	15.5141	16.4637	7.80913	8.18479	6.78655	8.48062
Asmt	Asmt	0.117967	0	0.0236372	0.0316213	0.0812764	0	0	0
Asna1	Asna1	106.913	100.309	101.471	105.02	45.5523	26.7815	21.7369	31.9349
Asns	Asns	40.7138	47.1896	42.9266	43.3956	38.7739	39.6277	49.5401	53.1854
Asnsd1	Asnsd1	13.2639	15.9276	18.021	15.3323	13.2028	13.9837	15.3785	11.0296
Aspa	Aspa	21.7367	30.4133	30.2827	22.9832	9.35509	15.2759	15.321	7.96236
Aspdh	Aspdh	1.52436	1.05032	0.841602	0.844669	1.08725	1.34833	1.06674	1.66677
Aspg	Aspg	1.80759	1.78647	1.37774	1.53525	0.961748	1.614	0.774467	0.884021
Asph	Asph	34.4454	38.3818	44.7904	41.295	39.7638	30.9958	32.4784	33.7679
Asphd1	Asphd1	31.928	25.361	28.9879	30.6191	5.93333	9.67961	7.13623	7.25436
Asphd2	Asphd2	43.7532	32.3794	32.5632	39.2639	12.9742	8.73803	7.45836	11.9406
Aspm	Aspm	0.105442	0.109613	0.0722021	0.0684285	0.243158	0.484991	0.19181	0.293569
Aspn	Aspn	0.092827	0.282619	0.305538	0.110114	0.420048	1.1974	0.533374	0.315877
Asprv1	Asprv1	0.953199	0.637455	0.737023	0.881233	0.106681	0.176128	0.577697	0.560012
Aspscr1	Aspscr1	37.2379	36.7465	29.8457	33.1462	17.1541	12.3881	9.68613	16.0972
Asrgl1	Asrgl1	53.4421	61.6484	60.791	55.9241	37.4144	32.3365	29.8557	25.3677
Ass1	Ass1	26.9524	21.8208	24.6569	22.7515	44.5956	43.4122	39.3699	47.5825
Aste1	Aste1	1.54621	1.86442	1.93557	1.85402	1.46895	3.32129	3.17672	3.06313
Astl	Astl	0.0391257	0	0.010857	0	0	0	0.023612	0
Astn1	Astn1	14.7789	14.7919	13.7705	16.4633	42.1815	45.3279	51.4958	53.7456
Astn2	Astn2	4.23234	3.7795	3.69691	4.61695	11.4738	11.95	11.5678	14.6101
Asxl1	Asxl1	7.179	7.25967	6.62386	7.18595	9.48713	10.6789	9.03931	10.8291
Asxl2	Asxl2	4.38709	4.61342	5.55911	4.66261	9.71197	11.5874	12.8561	13.3973
Asxl3	Asxl3	1.15683	0.98929	1.21023	1.07539	2.79296	2.88886	3.75343	3.70402
Asz1	Asz1	0	0	0	0	0	0	0	0
Atad1	Atad1	27.2036	32.0212	41.6323	31.7963	22.5684	28.647	35.9524	21.8314
Atad2	Atad2	0.737051	0.797836	0.932488	0.751224	2.17833	2.42012	4.49487	3.36193
Atad2b	Atad2b	3.90286	4.14775	4.63435	3.90826	10.1525	9.46043	8.68894	12.1922
Atad3a	Atad3a	10.6215	11.2213	10.0346	10.9579	10.0112	12.9107	9.42441	14.6798
Atad5	Atad5	0.895743	0.98276	1.04176	0.880488	3.00956	4.45914	3.74643	4.49704
Atat1	Atat1	36.5757	34.3327	26.9711	34.0453	15.0365	15.0655	10.8516	20.2753
Atcay	Atcay	51.3438	46.5137	45.3314	50.5593	45.7713	37.4937	38.6225	54.6826
Ate1	Ate1	35.8365	43.3276	43.4894	40.865	47.945	55.3584	68.3076	59.4176
Atf1	Atf1	7.87606	9.65848	10.7982	9.15196	4.34009	2.31471	6.98871	5.6178
Atf2	Atf2	43.3251	48.1614	57.4286	50.0208	35.6554	24.7385	55.3369	39.6094
Atf3	Atf3	0.841662	0.52232	0.760479	0.771612	0.325003	1.00126	0.653257	0.491036
Atf4	Atf4	133.003	120.252	113.946	134.062	71.8448	43.7434	33.8529	48.533
Atf5	Atf5	20.9086	19.0565	12.4466	17.3188	3.28189	2.44684	1.60426	3.89774
Atf6	Atf6	2.73858	3.03897	3.05753	3.35153	6.61422	7.48591	8.52078	8.02609
Atf6b	Atf6b	10.5501	8.58328	5.51162	9.06746	5.90738	5.9638	3.89897	6.68057
Atf7	Atf7	1.25535	1.79594	1.32079	1.36487	6.15552	5.71962	5.75762	7.05635
Atf7ip	Atf7ip	5.22656	6.0951	5.70596	5.60216	21.0942	22.812	20.1903	26.0082
Atf7ip2	Atf7ip2	0.101995	0.161405	0	0.0852255	0.129023	0.668464	0.161357	0.274546
Atg10	Atg10	14.376	16.084	23.3118	17.0171	3.22702	1.97829	4.46823	3.29397
Atg12	Atg12	33.7354	37.0273	41.6667	39.1875	15.5388	11.6372	13.224	15.3763
Atg13	Atg13	34.7278	34.2906	30.3517	34.2444	15.2965	10.6373	11.0762	15.6102
Atg14	Atg14	6.35837	6.96311	7.45116	6.74358	6.78503	7.92613	5.75605	8.01587
Atg16l1	Atg16l1	14.6689	13.8494	14.2426	14.4287	10.7983	11.3688	9.57995	11.8404
Atg16l2	Atg16l2	5.19421	4.7515	3.78041	3.56602	2.69449	4.10461	2.93301	3.67362
Atg2a	Atg2a	5.19227	4.555	3.57828	4.43874	7.53879	6.54979	6.85327	10.0059
Atg2b	Atg2b	5.13316	5.77257	5.38726	5.90815	15.3426	14.2512	19.1904	19.8701
Atg3	Atg3	23.9614	30.8506	34.0602	28.1874	33.8275	27.4605	21.7631	28.8452
Atg4a	Atg4a	3.37093	4.48925	4.62161	3.44816	2.55157	4.49155	3.72556	3.19442
Atg4b	Atg4b	28.5438	29.9778	24.7116	27.7342	14.8909	13.5499	11.5517	13.759
Atg4c	Atg4c	14.7936	17.457	18.8768	15.7897	20.0514	21.1973	23.2425	21.7539
Atg4d	Atg4d	11.4169	10.3796	8.3724	10.5674	4.67131	4.54166	3.23337	5.96065
Atg5	Atg5	17.8124	20.1049	23.556	19.3255	15.58	17.1061	12.7765	14.2802
Atg7	Atg7	6.8636	7.14441	5.6836	6.16156	6.80037	9.63185	4.59884	8.2144
Atg9a	Atg9a	15.7056	12.7685	11.1095	14.4106	9.33138	9.30464	7.51353	10.0522
Atg9b	Atg9b	6.80606	5.89508	5.58481	7.11214	2.61386	2.23789	1.6284	2.66433
Athl1	Athl1	1.93256	1.75218	1.07743	1.63521	0.651683	1.36223	0.490606	0.615714
Atic	Atic	15.9714	19.4589	17.0165	17.3539	14.5385	13.798	17.6543	16.1189
Atl1	Atl1	30.1114	32.4729	32.0301	30.9373	42.3812	51.3356	50.9919	58.4641
Atl2	Atl2	13.5644	15.6222	18.4284	15.6791	17.0135	16.539	30.3619	21.9035
Atl3	Atl3	5.30327	6.14757	6.49536	5.63619	8.25824	10.2972	10.9323	9.83784
Atm	Atm	2.31802	2.60965	2.97223	2.74044	4.30744	4.1804	9.16578	6.18239
Atmin	Atmin	26.4035	26.4287	25.9067	28.8497	26.7164	16.6422	20.0559	26.8313
Atn1	Atn1	50.9411	43.7631	30.9045	43.7005	57.0655	33.695	21.7668	49.8572
Atoh1	Atoh1	0	0	0	0	0.124455	0.0334106	0	0
Atoh7	Atoh7	2.2343	0.793806	0.878239	2.29902	0.264633	0	0	0
Atoh8	Atoh8	0.982677	0.882548	0.59689	0.785505	0.800327	0.471283	0.231997	0.711718
Atox1	Atox1	176.317	163.258	177.517	162.715	22.4968	17.6185	13.3816	17.3973
Atp10a	Atp10a	1.78967	1.56025	1.62719	1.83983	3.47797	4.69118	2.45441	3.99328
Atp10b	Atp10b	0.420756	0.41192	0.314981	0.372549	0.671801	0.769304	0.750261	0.813056
Atp10d	Atp10d	0.582778	0.69386	0.852598	0.625462	0.784026	1.16985	0.801715	1.32262
Atp11a	Atp11a	9.81391	10.3815	9.73437	10.4863	12.6284	13.0495	10.8186	13.7042
Atp11b	Atp11b	11.7021	13.3727	18.3151	13.9622	21.4498	30.5925	32.1521	28.7873
Atp11c	Atp11c	2.9841	3.39774	4.74869	3.60058	7.64189	11.4621	12.6992	10.5406
Atp12a	Atp12a	0	0.0277247	0	0	0	0	0	0
Atp13a1	Atp13a1	6.75976	5.43354	5.34886	5.76728	7.57752	7.57765	5.87897	9.76012
Atp13a2	Atp13a2	25.7542	21.3111	17.266	22.8087	27.1379	21.7428	15.7317	26.6982
Atp13a3	Atp13a3	5.71392	6.67704	8.5087	6.74536	13.7007	17.1371	22.2393	19.4696
Atp13a4	Atp13a4	5.86925	5.96233	5.96801	6.57633	6.8199	10.5642	9.03748	7.98564
Atp13a5	Atp13a5	1.1277	1.44524	1.04515	1.13757	3.101	6.34124	4.10176	4.87931
Atp1a1	Atp1a1	33.678	30.9995	26.7118	33.1618	51.7642	64.9369	51.4174	60.5487
Atp1a2	Atp1a2	60.6132	62.0082	56.2405	58.4367	113.391	178.578	119.973	115.308
Atp1a3	Atp1a3	214.733	189.382	164.165	218.728	257.508	218.665	204.804	245.732
Atp1a4	Atp1a4	0.00908437	0	0.00903125	0.0375491	0.0712923	0.201237	0.0861839	0.0995998
Atp1b1	Atp1b1	393.771	350.52	385.653	415.139	313.557	215.622	171.813	314.991
Atp1b2	Atp1b2	100.239	93.0844	84.8136	97.9651	106.378	95.0743	82.6665	102.41
Atp1b3	Atp1b3	60.7474	68.7904	80.0169	69.0863	24.393	33.0511	25.8237	27.5946
Atp1b4	Atp1b4	0	0	0.0174923	0.00651965	0	0.292925	0	0.0212281
Atp2a1	Atp2a1	0.106552	0.0872459	0.0406795	0.138073	0.0199993	0.130366	0.117698	0.136522
Atp2a2	Atp2a2	41.4664	40.9582	42.3586	47.2625	99.9608	93.804	78.3713	102.113
Atp2a3	Atp2a3	0.383948	0.500642	0.337075	0.512189	1.45665	1.70353	0.719437	1.22396
Atp2b1	Atp2b1	8.9907	10.251	12.2853	11.1638	35.8391	44.2896	55.4173	45.0176
Atp2b2	Atp2b2	15.7723	14.9518	13.4607	16.5288	56.4423	45.8685	45.4018	55.7395
Atp2b3	Atp2b3	6.65534	5.87244	6.1934	6.55449	26.9531	29.1787	28.948	29.7802
Atp2b4	Atp2b4	9.74189	9.61181	9.75808	10.0972	24.039	25.3689	32.097	33.1729
Atp2c1	Atp2c1	14.6746	16.775	22.3371	19.1216	34.8771	36.3743	41.7074	32.8495
Atp2c2	Atp2c2	0.388485	0.482738	0.615082	0.502032	0.285689	0.520969	0.45502	0.371317
Atp4a	Atp4a	0.929257	0.737564	0.804037	0.774656	0.167914	0.105786	0.265654	0.270925
Atp4b	Atp4b	0	0	0	0	0	0	0	0
Atp5a1	Atp5a1	426.935	453.988	433.803	439.84	291.814	234.664	242.29	277.581
Atp5b	Atp5b	677.816	704.275	644.361	662.468	467.101	462.495	349.662	515.213
Atp5c1	Atp5c1	317.523	336.134	375.71	316.68	145.764	137.265	109.299	135.75
Atp5d	Atp5d	354.587	300.528	266.474	326.669	114.788	60.0418	40.0858	96.0043
Atp5e	Atp5e	585.436	528.015	622.77	544.799	60.5459	40.5954	27.3437	33.5555
Atp5f1	Atp5f1	290.385	288.809	258.711	286.428	157.678	93.9862	81.7832	125.406
Atp5g1	Atp5g1	360.575	360.808	308.146	332.993	66.5664	36.8276	29.9297	49.7512
Atp5g2	Atp5g2	408.121	399.087	346.649	384.189	61.9471	43.2278	35.1942	44.6607
Atp5g3	Atp5g3	1075.14	1069.1	1100.09	1141.24	83.5465	57.7759	52.22	60.2395
Atp5h	Atp5h	718.541	726.445	848.345	719.604	416.359	354.085	290.257	384.001
Atp5j	Atp5j	531.174	499.164	516.142	540.352	319.932	130.911	105.854	173.858
Atp5j2	Atp5j2	584.263	569.473	601.036	572.285	156.62	90.7369	52.3505	95.8056
Atp5k	Atp5k	1122.12	1147.94	1141.6	1159.03	195.438	231.014	139.29	140.484
Atp5l	Atp5l	613.121	616.868	647.701	616.093	266.155	170.095	128.521	200.839
Atp5o	Atp5o	558.693	552.6	593.558	537.597	184.825	111.699	101.636	146.792
Atp5s	Atp5s	21.8069	24.9041	35.115	25.9097	13.6272	7.54678	12.2044	10.0922
Atp5sl	Atp5sl	28.3068	27.8646	28.4758	28.9718	12.6797	8.1292	5.99015	10.3208
Atp6ap1	Atp6ap1	81.2625	77.806	77.7067	86.5653	40.2569	44.9993	43.6634	41.7784
Atp6ap1l	Atp6ap1l	0.230592	0.340708	0.355049	0.595294	0.0975338	0.234753	0.177179	0
Atp6ap2	Atp6ap2	65.3066	69.2222	85.0956	76.5562	31.9201	44.7792	46.0967	35.5088
Atp6v0a1	Atp6v0a1	62.1209	57.9801	51.7807	61.6251	100.336	95.3982	97.8412	129.705
Atp6v0a2	Atp6v0a2	10.6831	10.2308	8.62856	10.1049	11.3377	12.2306	11.6038	9.89131
Atp6v0a4	Atp6v0a4	0.0586805	0.0383046	0.0107039	0.0711309	0	0.0567275	0.0198253	0
Atp6v0b	Atp6v0b	161.564	146.569	143.029	160.971	35.2322	27.0477	22.6861	28.3713
Atp6v0c	Atp6v0c	806.308	671.789	614.413	698.538	187.66	101.016	96.1585	107.199
Atp6v0c-ps2	Atp6v0c-ps2	57.9266	84.3102	94.8903	130.497	38.894	48.9234	37.6531	56.245
Atp6v0d1	Atp6v0d1	171.271	181.405	165.037	177.773	74.2988	59.1453	60.5823	70.6948
Atp6v0d2	Atp6v0d2	0.0561259	0	0.0917027	0.0669424	0.0436229	0	0.0501424	0.0402898
Atp6v0e	Atp6v0e	30.6566	28.7794	30.3924	28.9116	17.2562	12.4171	14.9629	14.1681
Atp6v0e2	Atp6v0e2	228.148	216.951	200.736	224.757	65.5982	43.1292	39.5369	46.9516
Atp6v1a	Atp6v1a	141.082	160.115	156.278	157.322	79.0333	91.683	112.389	110.726
Atp6v1b1	Atp6v1b1	0.0556427	0.0412893	0	0	0	0.0337232	0.0535723	0.261033
Atp6v1b2	Atp6v1b2	332.35	362.617	348.411	346.285	168.377	159.358	172.432	179.499
Atp6v1c1	Atp6v1c1	144.61	169.107	186	161.52	106.685	88.5967	100.999	102.839
Atp6v1c2	Atp6v1c2	2.14656	2.43256	2.82764	2.29302	1.53571	2.66306	1.60128	1.54763
Atp6v1d	Atp6v1d	217.412	237.804	274.421	236.166	197.155	149.068	158.612	180.658
Atp6v1e1	Atp6v1e1	325.122	336.273	360.458	325.627	106.055	97.171	92.5547	95.18
Atp6v1e2	Atp6v1e2	0.0688754	0.11956	0.102575	0.0833956	0.369429	0	0	0
Atp6v1f	Atp6v1f	431.772	365.042	393.155	375.338	96.4829	80.8956	46.5019	66.4758
Atp6v1g1	Atp6v1g1	288.225	271.296	337.063	289.825	73.1991	51.1014	42.0588	50.9889
Atp6v1g2	Atp6v1g2	580.637	547.104	502.686	609.484	176.83	92.8858	65.7208	119.268
Atp6v1g3	Atp6v1g3	0	0	0	0	0	0	0	0
Atp6v1h	Atp6v1h	80.8304	91.7741	104.961	88.0174	58.4481	71.1399	82.7322	66.6759
Atp7a	Atp7a	0.930324	1.26285	1.30695	1.05271	2.88266	4.43009	5.00123	3.66376
Atp7b	Atp7b	0.752574	0.696604	0.621731	0.76006	1.1999	1.81859	1.1674	1.30912
Atp8a1	Atp8a1	13.8217	14.955	16.7014	14.8949	42.9475	53.389	63.9256	58.0279
Atp8a2	Atp8a2	2.3358	2.57188	2.44995	2.44048	17.3686	16.4393	19.0958	19.0113
Atp8b1	Atp8b1	0.500392	0.596156	0.444317	0.375052	0.725261	0.804659	0.563859	0.858711
Atp8b2	Atp8b2	11.8412	11.346	11.2326	11.7153	13.4416	12.0006	10.1012	14.4192
Atp8b3	Atp8b3	0.391894	0.42249	0.344684	0.493133	0.411333	0.264338	0.144836	0.143445
Atp8b4	Atp8b4	0.0203907	0.0203179	0.0436228	0.00949549	0.0169861	0.0223308	0	0.0150142
Atp8b5	Atp8b5	0.198204	0.183255	0.202683	0.157737	0.158851	0.377811	0.293192	0.299479
Atp9a	Atp9a	66.0429	55.2868	55.552	63.9377	62.0831	51.656	48.8736	55.6622
Atp9b	Atp9b	8.38422	8.36146	8.95575	8.63435	10.4751	11.5539	11.592	13.0385
Atpaf1	Atpaf1	25.0985	26.1818	27.8744	27.656	22.345	12.4208	9.07917	15.8729
Atpaf2	Atpaf2	22.8485	23.344	20.8283	23.5957	11.9834	12.3096	7.38178	14.4345
Atpbd4	Atpbd4	10.8923	13.1136	13.0581	10.903	7.56582	7.39019	8.92984	10.6311
Atpif1	Atpif1	667.109	583.246	672.421	667.608	459.503	283.035	211.244	338.166
Atr	Atr	2.01148	2.51604	3.39819	2.38163	4.44649	4.58294	6.18864	4.67302
Atrip	Atrip	7.0213	7.1969	7.80095	7.15975	6.18043	5.65801	5.88692	6.4375
Atrn	Atrn	9.86613	9.98557	10.4588	10.2622	19.5785	19.5999	23.4607	22.1962
Atrnl1	Atrnl1	4.03138	4.7343	4.7148	5.13465	10.4585	8.65565	8.23577	11.0262
Atrx	Atrx	9.23643	10.7066	13.8637	10.7113	38.663	71.4904	81.2329	67.759
Atxn1	Atxn1	4.98614	5.29189	5.13318	5.72206	13.345	10.7251	10.3108	12.2347
Atxn10	Atxn10	132.922	155.465	153.286	139.211	109.195	113.983	140.626	127.644
Atxn1l	Atxn1l	5.58166	6.03452	5.59192	5.49813	5.53304	5.50387	4.58113	5.19962
Atxn2	Atxn2	20.0114	19.7951	16.4604	19.4595	54.8311	41.9067	29.8948	61.0361
Atxn2l	Atxn2l	20.984	17.6922	12.7954	17.9489	32.8005	32.8401	22.4421	43.923
Atxn3	Atxn3	6.25331	8.3006	8.97575	7.70134	10.1464	8.94197	9.74823	11.6182
Atxn7	Atxn7	4.01762	3.87148	4.18329	3.98498	5.54268	6.03654	5.16956	7.74438
Atxn7l1	Atxn7l1	26.1051	28.9484	25.2464	28.8674	20.6197	20.0365	13.896	18.5634
Atxn7l2	Atxn7l2	3.99027	2.99749	2.60843	3.04853	2.66687	1.80968	1.58786	2.51734
Atxn7l3	Atxn7l3	61.5325	58.1475	48.7052	58.391	30.2604	19.6673	15.5618	26.039
Atxn7l3b	Atxn7l3b	95.5693	103.371	103.391	93.3888	51.8129	43.4603	30.1383	47.6298
AU015228	AU015228	0	0	0	0	0	0	0.0296253	0
AU015836	AU015836	0	0	0	0.00922527	0	0	0.0221589	0
AU016765	AU016765	0	0	0	0	0	0	0	0
AU018091	AU018091	0.0382616	0.0123473	0.0263788	0	0.024062	0.0833143	0	0.0792697
AU018829	AU018829	0	0	0	0	0	0	0	0
AU019823	AU019823	8.14055	9.20598	10.5834	9.61084	8.14439	9.47463	8.67196	10.8069
AU019990	AU019990	0	0	0.0160458	0	0	0.134252	0.142147	0
AU021034	AU021034	1.62271	2.02096	2.07954	1.69847	1.35119	1.45574	1.97306	0.96326
AU021063	AU021063	4.77526	3.18173	5.90845	3.63123	1.20793	0	0.947312	0.79277
AU021092	AU021092	0.265224	0.277537	0.18254	0.259147	0.659543	1.64517	0.460386	1.47098
AU022252	AU022252	6.7079	7.36308	7.32917	6.49997	5.96761	5.47779	3.97477	5.60586
AU022751	AU022751	0.082572	0.042581	0.0318298	0.0435557	0.395507	0.365616	0.297581	0.443579
AU022754	AU022754	0.464925	0.306746	0.462969	0.464084	0.380284	0.589676	0.745899	0.968537
AU022793	AU022793	0.090103	0.0964666	0.133197	0.108973	0	0.0556015	0.200532	0.0333443
AU023762	AU023762	1.03138	1.18461	1.79363	1.30005	3.08875	5.92736	5.99803	6.55387
AU023871	AU023871	0	0	0.0253622	0	0	0.078202	0	0.0742087
AU040320	AU040320	8.5973	8.24801	7.2028	9.48674	16.5519	19.1379	15.841	17.7535
AU040972	AU040972	0.406572	0.479489	0.31185	0.323919	0.960474	1.18551	2.07264	2.8862
AU041133	AU041133	3.1415	4.00392	4.94223	3.89666	4.278	4.78074	7.1919	6.72395
Auh	Auh	79.2809	76.5796	77.0853	73.6595	45.3421	30.9381	23.346	35.4522
Aup1	Aup1	27.24	23.1623	19.5298	22.05	21.0891	17.179	13.843	21.6446
Aurka	Aurka	0.872239	0.769255	0.474479	0.615293	0.207072	0.324006	0.53743	0.556423
Aurkaip1	Aurkaip1	113.791	96.1878	84.8707	95.8667	57.7821	38.1173	24.6476	35.086
Aurkb	Aurkb	0.0653421	0.167626	0.0134015	0.0878788	0	0	0	0
Aurkc	Aurkc	0.116683	0.449093	0.196847	0.0947548	0.203948	0.0747097	0.251422	0.512506
Auts2	Auts2	8.25359	6.29536	5.47158	7.98942	19.9701	14.0948	11.1231	23.3345
AV039307	AV039307	0.582527	0.619207	1.02295	0.657257	1.20802	2.36494	0.717799	1.21562
AV051173	AV051173	0.376076	0.733122	0.958094	0.656115	0.488844	0.270487	0.184674	0.611631
Aven	Aven	12.2291	12.6072	11.8056	11.8998	5.3031	5.05389	3.48685	4.23479
Avil	Avil	0.615784	0.564392	0.39358	0.42235	0.558806	1.22503	0.378132	0.784794
Avl9	Avl9	13.2126	16.2131	16.9326	15.2461	26.1938	30.6614	31.3597	30.3749
Avp	Avp	490.415	408.777	428.846	390.558	25.793	78.9008	41.0854	69.745
Avpi1	Avpi1	24.1342	21.3202	21.3472	25.6327	6.10046	4.31394	2.46739	6.50696
Avpr1a	Avpr1a	1.67613	1.94017	1.49803	1.95221	1.10395	0.92934	1.02182	1.08068
Avpr1b	Avpr1b	0.0501403	0.0263564	0.0512896	0.0463503	0.1026	0.311945	0.140937	0.336813
Avpr2	Avpr2	0.101103	0	0.0646654	0.0453497	0.0885329	0.184077	0.114157	0.429682
AW011738	AW011738	1.94728	1.82614	2.10536	1.52431	1.60596	1.17725	1.33916	1.18503
AW046200	AW046200	0.321731	0.11677	0.333698	0.355959	0.630054	0.542115	0.403235	0.326763
AW112010	AW112010	0.712761	0.878083	0.484728	0.564008	0.481465	1.0313	0	0.784175
AW146020	AW146020	3.05709	2.88823	3.77595	3.15966	3.34439	3.70254	3.30026	3.61982
AW146154	AW146154	1.97105	1.95013	2.67435	2.05877	2.69482	2.96287	2.61881	2.72891
AW209491	AW209491	19.5089	20.8464	23.298	20.8065	16.1963	20.4674	15.8702	19.5197
AW495222	AW495222	2.85237	2.85125	3.59079	3.69985	1.80195	0.85669	1.47809	1.93009
AW549542	AW549542	0.173046	0.361637	0.24515	0.16835	0.477717	1.22653	0.824445	0.624568
AW549877	AW549877	19.1772	24.1178	27.0036	23.4457	16.8795	17.2215	20.356	19.5405
AW551984	AW551984	32.9614	41.1715	35.1362	34.5684	36.4637	61.9226	75.7704	60.5233
AW554918	AW554918	4.39339	4.60103	5.12189	4.6764	7.87601	7.80076	9.58846	9.10934
AW555464	AW555464	35.9402	30.7673	24.3265	33.3699	40.749	25.8109	28.4321	40.0432
Awat1	Awat1	0	0	0	0	0.118934	0	0	0
Awat2	Awat2	0.170662	0.158998	0.230625	0.267163	0.456664	0.134151	0	0.245558
Axin1	Axin1	9.65938	8.7073	7.80556	8.15193	9.86946	7.56018	5.14376	9.16719
Axin2	Axin2	6.01286	5.14626	4.4279	5.79619	10.6383	9.47204	7.67987	11.7244
Axl	Axl	4.30217	3.67177	3.78141	4.09168	3.79926	5.83274	3.19259	3.8987
AY074887	AY074887	11.093	10.6208	8.34516	8.86586	5.6723	2.3637	3.55023	7.89822
AY358078	AY358078	0.0371424	0	0.118743	0	0	0	0	0
AY512915	AY512915	0	0	0	0	0	0	0	0
AY512931	AY512931	0.476135	0.383983	0.706663	0.401498	2.03436	3.36673	3.62256	3.44772
AY761184	AY761184	0	0	0	0	0	0	0	0
AY761185	AY761185	0	0	0	0	0	0	0	0
Aym1	Aym1	0.0946511	0.111905	0.0792968	0.302741	0.448705	0.212423	0.141318	0.157261
Azgp1	Azgp1	0.023023	0	0	0	0	0	0.0513532	0
Azi1	Azi1	6.15294	5.3317	4.43001	6.28448	9.19006	9.01653	5.20174	9.94662
Azi2	Azi2	29.5509	32.6543	43.0275	34.1466	37.9553	26.4242	25.5165	34.2164
